2c0786	Huawei
2c08b4	Huawei
2c0b97	Xiaomi
2c0bab	Huawei
2c0be9	Cisco
2c0d27	Huawei
2c0da7	Intel
2c0dcf	Xiaomi
2c0e3d	Samsung
2c15bf	Samsung
2c15d9	Huawei
2c1809	Apple
2c195c	Xiaomi
2c1a01	Huawei
2c1a05	Cisco
2c1cf7	Apple
2c1db8	CommScope
2c1f23	Apple
2c200b	Apple
2c2080	Huawei
2c2131	Juniper
2c2172	Juniper
2c26c5	ZTE
2c2768	Huawei
2c2997	Microsoft
2c2bdb	Cisco
2c2ff4	Cisco
2c301a	Technicolor
2c3033	Netgear
2c3124	Cisco
2c326a	Apple
2c3311	Cisco
2c3358	Intel
2c3361	Apple
2c36f2	Huawei
2c36f8	Cisco
2c3996	Sagemcom
2c3a91	Huawei
2c3ab1	Huawei
2c3ae8	Espressif
2c3afd	AVM (FRITZ!Box)
2c3ecf	Cisco
2c3f0b	Cisco Meraki
2c3f38	Cisco
2c4053	Samsung
2c4401	Samsung
2c4881	vivo
2c4c15	Juniper
2c4d54	ASUS
2c4f52	Cisco
2c52af	Huawei
2c542d	Cisco
2c5491	Microsoft
2c54cf	LG
2c55d3	Huawei
2c56dc	ASUS
2c5741	Cisco
2c57ce	Apple
2c584f	CommScope
2c58e8	Huawei
2c598a	LG
2c5a05	Nokia
2c5a0f	Cisco
2c5bb8	OPPO
2c5d34	OPPO
2c5d93	Ruckus
2c61f6	Apple
2c63a1	Huawei
2c658d	Cisco
2c693e	Huawei
2c6bf5	Juniper
2c6dc1	Intel
2c6e85	Intel
2c6f37	Nokia
2c704f	ZTE
2c71ff	Amazon
2c73a0	Cisco
2c7600	Apple
2c780e	Huawei
2c79be	TP-Link
2c79d7	Sagemcom
2c7ba0	Intel
2c7cf2	Apple
2c7e81	CommScope
2c81bf	Apple
2c8217	Apple
2c86d2	Cisco
2c8db1	Intel
2c91ab	AVM (FRITZ!Box)
2c9452	Huawei
2c9520	Apple
2c9569	CommScope
2c957f	ZTE
2c97b1	Huawei
2c97ed	Sony
2c9924	CommScope
2c9975	Samsung
2c9d1e	Huawei
2c9d65	vivo
2c9e00	Sony
2c9e5f	CommScope
2ca042	Huawei
2ca17d	CommScope
2ca797	Huawei
2ca79e	Huawei
2ca7ef	OnePlus
2ca9f0	OPPO
2cab00	Huawei
2cab46	Ruckus
2caba4	Cisco
2cabeb	Cisco
2cae2b	Samsung
2cb05d	Netgear
2cb43a	Apple
2cb68f	Huawei
2cb6c2	ZTE
2cb7a1	Huawei
2cbaba	Samsung
2cbc87	Apple
2cbcbb	Espressif
2cbe08	Apple
2cc1f4	Nokia
2cc253	Apple
2cc546	Huawei
2cc5d3	Ruckus
2cc81b	MikroTik
2cc8f5	Huawei
2cca16	Apple
2ccc15	Nokia
2ccc44	Sony
2ccf58	Huawei
2cd02d	Cisco
2cd066	Xiaomi
2cd2e7	Nokia
2cda46	Samsung
2cdb07	Intel
2cdf68	Apple
2ce2d9	Huawei
2ce38e	Cisco
2ce412	Sagemcom
2ce6cc	Ruckus
2ceafc	Intel
2ceca6	Huawei
2ced89	Huawei
2cedb0	Huawei
2cee26	Arris
2cf0a2	Apple
2cf0ee	Apple
2cf1bb	ZTE
2cf295	Huawei
2cf2a5	Sagemcom
2cf432	Espressif
2cf814	Cisco
2cf89b	Cisco
2cfb0f	Sagemcom
2cfc8b	OPPO
2cfda1	ASUS
2cfe4f	Xiaomi
2cffee	vivo
3000fc	Nokia
3001af	Cisco
300505	Intel
30074d	Samsung
300916	Apple
3009c0	Motorola
300c23	ZTE
300d43	Microsoft
300e43	Apple
300eb8	LG
3010e4	Apple
301577	Zyxel
30169d	Mercusys
3017c8	Sony
301966	Samsung
301984	Huawei
301aba	OPPO
301f48	ZTE
302303	Belkin
302364	Nokia
302432	Intel
302478	Sagemcom
30292b	Cisco
30294b	Huawei
3030f9	Espressif
303422	Cisco
3034f6	Technicolor
3035ad	Apple
3035c5	Huawei
3037a6	Cisco
3037b3	Huawei
303855	Nokia
303926	Sony
303a4a	Cisco
303a64	Intel
303b49	Cisco Meraki
303b7c	Apple
303ea7	Intel
304074	ZTE
3041db	vivo
304240	ZTE
304596	Huawei
30469a	Netgear
30499e	Huawei
304b07	Motorola
304d1f	Amazon
304e1b	Huawei
304f00	OPPO
3050ce	Xiaomi
305714	Apple
30578e	Cisco
3058eb	ZTE
3059b7	Microsoft
305a3a	ASUS
306023	CommScope
3061a2	Huawei
30636b	Apple
3063ea	Juniper
3066d0	Huawei
3067a1	Sagemcom
306893	TP-Link
306a85	Samsung
306df9	OPPO
307467	Samsung
307496	Huawei
307512	Sony
30766f	LG
3076f5	Espressif
307a05	Huawei
307ad2	Apple
307c4a	Huawei
307c5e	Juniper
307f10	OPPO
308216	Apple
308398	Espressif
3083d2	Motorola
308454	OPPO
3085a9	ASUS
308730	Huawei
3087d9	Ruckus
30894a	Intel
3089a6	Huawei
3089d3	D-Link
308af7	Huawei
308bb2	Cisco
308cfb	Cisco
308dd4	Huawei
308ecf	Huawei
309048	Apple
3090ab	Apple
30918f	Technicolor
3093bc	Sagemcom
309435	vivo
309610	Huawei
30963b	Huawei
3096fb	Samsung
309935	ZTE
309e62	Huawei
30a033	Apple
30a1fa	Huawei
30a2c2	Huawei
30a30f	Huawei
30a8db	Sony
30a998	Huawei
30aae4	Huawei
30ab6a	Samsung
30aea4	Espressif
30afce	vivo
30b49e	TP-Link
30b4b8	LG
30b5c2	TP-Link
30b64f	Juniper
30b7d4	Hitron
30b930	ZTE
30bb7d	OnePlus
30bd13	Zyxel
30c0ae	Apple
30c50f	Huawei
30c599	ASUS
30c6ab	ZTE
30c6f7	Espressif
30c7ae	Samsung
30c922	Espressif
30c9cc	Samsung
30cbc7	Cambium
30cbf8	Samsung
30cc21	ZTE
30cda7	Samsung
30d17e	Huawei
30d386	ZTE
30d4e2	Huawei
30d53e	Apple
30d587	Samsung
30d6c9	Samsung
30d7a1	Apple
30d875	Apple
30d9d9	Apple
30dce7	ZTE
30de4b	TP-Link
30e044	Google
30e04f	Apple
30e37a	Intel
30e396	Huawei
30e3a4	Intel
30e4d8	Huawei
30e4db	Cisco
30e7bc	OPPO
30e98e	Huawei
30eb15	Huawei
30eda0	Espressif
30f31d	ZTE
30f335	Huawei
30f600	Sagemcom
30f6ef	Intel
30f70d	Cisco
30f7c5	Apple
30f856	Extreme
30f9ed	Sony
30fbb8	Huawei
30fc68	TP-Link
30fc8c	Technicolor
30fceb	LG
30fd38	Google
30fd65	Huawei
30fe31	Nokia
30fe6c	Apple
30fefa	Cisco
30fffd	Huawei
3400a3	Huawei
340286	Intel
34029c	D-Link
340557	vivo
3407fb	Ericsson
340804	D-Link
3408bc	Apple
340a33	D-Link
340a98	Huawei
340e22	Apple
3410be	Apple
3410d0	Huawei
341298	Apple
3412f9	Huawei
3413e8	Intel
34145f	Samsung
341593	Ruckus
34159e	Apple
341b2d	Cisco
341cf0	Xiaomi
341e6b	Huawei
341fe4	CommScope
3420e3	Ruckus
3423ba	Samsung
34243e	ZTE
3425be	Amazon
342601	Huawei
342840	Apple
342865	Juniper
342912	Huawei
342b6e	Apple
342b70	Arris
342d0d	Samsung
342eb6	Huawei
342eb7	Intel
343111	Samsung
34318f	Apple
3431c4	AVM (FRITZ!Box)
34363b	Apple
343654	ZTE
343759	ZTE
343916	Google
343da9	Huawei
34415d	Intel
344262	Apple
3446ec	Huawei
34479a	OPPO
34495b	Sagemcom
344a1b	ZTE
344b50	ZTE
344dea	ZTE
344df7	LG
344ee2	Huawei
345184	Huawei
3451c9	Apple
3453d2	Sagemcom
3456fe	Cisco Meraki
345840	Huawei
34588a	Cisco
345d9e	Sagemcom
345da8	Cisco
345f45	Espressif
3460f9	TP-Link
346288	Cisco
346679	Huawei
346691	Apple
346987	ZTE
346ac2	Huawei
346b46	Sagemcom
346bd3	Huawei
346e68	Huawei
346e9d	Ericsson
346f90	Cisco
347069	Cisco
347146	Huawei
34732d	Cisco
347839	ZTE
347916	Huawei
347a60	CommScope
347c25	Apple
347df6	Intel
347e00	Huawei
347e39	Nokia
347e5c	Sonos
3480b3	Xiaomi
3481c4	AVM (FRITZ!Box)
3482c5	Samsung
3483d5	Huawei
348446	Ericsson
348518	Espressif
348584	Extreme
34865d	Espressif
348818	Cisco
348a3b	Huawei
348a7b	Samsung
348aae	Sagemcom
348c5e	Apple
348e89	D-Link
348f27	Ruckus
34936f	Juniper
349454	Espressif
349671	Huawei
349672	TP-Link
349677	ZTE
3497f6	ASUS
34987a	Espressif
3498b5	Netgear
34a137	Huawei
34a2a2	Huawei
34a395	Apple
34a84e	Cisco
34a8eb	Apple
34aa8b	Samsung
34aa99	Nokia
34ab37	Apple
34ab95	Espressif
34afb3	Amazon
34b1eb	Apple
34b20a	Huawei
34b354	Huawei
34b472	Espressif
34b7da	Espressif
34b883	Cisco
34b98d	Xiaomi
34bb26	Motorola
34bc5e	Cisco
34bdc8	Cisco
34bdfa	Cisco
34be00	Samsung
34c059	Apple
34c232	Samsung
34c3ac	Samsung
34c3fd	Cisco
34c7e9	Google
34c803	Nokia
34c93d	Intel
34cdb0	Espressif
34cdbe	Huawei
34ce00	Xiaomi
34ce69	Nokia
34cff6	Intel
34d270	Amazon
34d693	Huawei
34daa1	Apple
34dab7	ZTE
34db9c	Sagemcom
34dbfd	Cisco
34ddcc	Google
34de1a	Intel
34de34	ZTE
34e0cf	ZTE
34e12d	Intel
34e1a9	AVM (FRITZ!Box)
34e2fd	Apple
34e3fb	Samsung
34e6ad	Intel
34e894	TP-Link
34e911	vivo
34ed1b	Cisco
34ee16	Apple
34ef44	Pace
34f015	Xiaomi
34f043	Samsung
34f084	Samsung
34f39a	Intel
34f5d7	Huawei
34f64b	Intel
34f68d	Apple
34f716	TP-Link
34f8dd	Apple
34f8e7	Cisco
34fa1c	Xiaomi
34fa9f	Ruckus
34fcef	LG
34fd6a	Apple
34fd70	Intel
34fe77	Apple
34fff3	Huawei
380025	Intel
380195	Samsung
3809fb	Apple
380a94	Samsung
380b40	Samsung
380e4d	Cisco
380f4a	Apple
380fad	Huawei
3810d5	AVM (FRITZ!Box)
38165a	ZTE
3816d1	Samsung
3817b1	Sagemcom
3817e1	Technicolor
38182b	Espressif
38184c	Sony
381868	Intel
38192f	Nokia
381c1a	Cisco
382028	Huawei
382056	Cisco
3822f4	Huawei
38256b	Microsoft
382835	ZTE
38295a	OPPO
382c4a	ASUS
382dd1	Samsung
382de8	Samsung
3830f9	LG
3833c5	Microsoft
3835fb	Sagemcom
38378b	Huawei
38384b	vivo
38396c	Huawei
3839cd	vivo
383bc8	Pace
383fb3	Technicolor
383fe8	Huawei
38420b	Sonos
3844be	Espressif
38453b	Ruckus
384608	ZTE
3847bc	Huawei
38484c	Apple
384a80	Samsung
384c4f	Huawei
384c90	CommScope
384dd2	Huawei
384f49	Juniper
38521a	Nokia
385247	Huawei
38539c	Apple
38549b	ZTE
38563d	Microsoft
385f66	Cisco
386233	Apple
3865b2	Apple
3866f0	Apple
386893	Intel
3868a4	Samsung
386a77	Samsung
386bbb	CommScope
386ded	Juniper
386e88	ZTE
386ea2	vivo
386eb2	Huawei
386f6b	OPPO
38700c	CommScope
3870f2	Huawei
3871de	Apple
387862	Sony
387a0e	Intel
387f8b	Apple
3880df	Motorola
388345	TP-Link
388479	Cisco Meraki
3886f7	Google
3887d5	Intel
38881e	Huawei
3888a4	Apple
38892c	Apple
388a06	Samsung
388abe	OPPO
388b59	Google
388c50	LG
388cef	Samsung
388f30	Samsung
389052	Huawei
3890a5	Cisco
3890af	ZTE
389148	ZTE
3891b7	Cisco
389496	Samsung
3894ed	Netgear
3898e9	Huawei
389af6	Samsung
389cb2	Apple
389e80	ZTE
38a067	Nokia
38a44b	Huawei
38a4ed	Xiaomi
38a659	Sagemcom
38aa09	Cisco
38aa20	ZTE
38aa3c	Samsung
38ad2b	Hitron
38b3f7	Huawei
38b54d	Apple
38baf8	Intel
38bc01	Huawei
38c0ea	Fortinet
38c43a	Apple
38c6bd	Xiaomi
38c85c	Cisco
38c986	Apple
38cada	Apple
38d09c	Huawei
38d40b	Samsung
38d547	ASUS
38d82f	ZTE
38dead	Intel
38e13d	Apple
38e1aa	ZTE
38e1f4	Sagemcom
38e2dd	ZTE
38e39f	Motorola
38e563	OPPO
38e60a	Xiaomi
38eb47	Huawei
38ec07	Motorola
38ec0d	Apple
38ece4	Samsung
38ed18	Cisco
38f18f	Technicolor
38f195	Huawei
38f20d	Juniper
38f23e	Microsoft
38f6cf	ZTE
38f73d	Amazon
38f7f1	Huawei
38f889	Huawei
38f8f6	Adtran
38f9d3	Apple
38fb14	Huawei
38fc34	Huawei
38fc98	Intel
38fdf8	Cisco
38ff36	Ruckus
3c01ef	Sony
3c0461	CommScope
3c0518	Samsung
3c058e	Huawei
3c0630	Apple
3c06a7	TP-Link
3c0754	Apple
3c0771	Sony
3c07d7	Apple
3c08cd	Juniper
3c08f6	Cisco
3c0a7a	Samsung
3c0e23	Cisco
3c0f02	Espressif
3c135a	Xiaomi
3c13bb	Huawei
3c13cc	Cisco
3c155a	Nokia
3c15c2	Apple
3c15fb	Huawei
3c1710	Sagemcom
3c189f	Nokia
3c195e	Samsung
3c197d	Ericsson
3c1a65	Nokia
3c1e04	D-Link
3c1eb5	Apple
3c20f6	Samsung
3c219c	Intel
3c22fb	Apple
3c240a	Huawei
3c25d7	Nokia
3c26e4	Cisco
3c286d	Google
3c2983	Samsung
3c2ca6	Xiaomi
3c2d9e	Technicolor
3c2ef9	Apple
3c2eff	Apple
3c306f	Huawei
3c3174	Google
3c318a	Samsung
3c32b9	OPPO
3c3332	D-Link
3c3464	Apple
3c363d	Nokia
3c366a	Huawei
3c36e4	CommScope
3c3712	AVM (FRITZ!Box)
3c3786	Netgear
3c381f	Huawei
3c3824	Xiaomi
3c38f4	Sony
3c39c8	Apple
3c3b77	Apple
3c410e	Cisco
3c438e	CommScope
3c46a1	Ruckus
3c46d8	TP-Link
3c4711	Huawei
3c4ac9	Huawei
3c4dbe	Apple
3c5002	Apple
3c510e	Cisco
3c52a1	TP-Link
3c5447	Huawei
3c5731	Cisco
3c576c	Samsung
3c5836	Sagemcom
3c585d	Sagemcom
3c58c2	Intel
3c59c0	Huawei
3c5a37	Samsung
3c5ab4	Google
3c5cc4	Amazon
3c5cf1	Cisco
3c5ec3	Cisco
3c6104	Juniper
3c6105	Espressif
3c6200	Samsung
3c64cf	TP-Link
3c65d1	Huawei
3c6716	Cisco
3c678c	Huawei
3c6a48	TP-Link
3c6aa7	Intel
3c6ad2	TP-Link
3c6d89	Apple
3c6f9b	ZTE
3c71bf	Espressif
3c754a	CommScope
3c7625	ZTE
3c7787	Huawei
3c7843	Huawei
3c7895	TP-Link
3c7a8a	CommScope
3c7c3f	ASUS
3c7d0a	Apple
3c7f6e	Xiaomi
3c81d8	Sagemcom
3c82c0	Technicolor
3c8375	Microsoft
3c8427	Espressif
3c846a	TP-Link
3c869a	Huawei
3c86d1	vivo
3c8a1f	Espressif
3c8ab0	Juniper
3c8b7f	Cisco
3c8bfe	Samsung
3c8c93	Juniper
3c8d20	Google
3c90e0	Huawei
3c93f4	Huawei
3c94d5	Juniper
3c9a77	Technicolor
3c9bc6	Huawei
3c9c0f	Intel
3c9d56	Huawei
3ca070	Amazon
3ca10d	Samsung
3ca161	Huawei
3ca2c3	vivo
3ca348	vivo
3ca37e	Huawei
3ca581	vivo
3ca616	vivo
3ca62f	AVM (FRITZ!Box)
3ca6f6	Apple
3ca7ae	ZTE
3ca80a	vivo
3ca916	Huawei
3ca9f4	Intel
3cab8e	Apple
3cafb7	Xiaomi
3cb233	Huawei
3cb6b7	vivo
3cb74b	Technicolor
3cb922	Huawei
3cbbfd	Samsung
3cbcd0	ZTE
3cbd3e	Xiaomi
3cbd69	Nokia
3cbdd8	LG
3cbf60	Apple
3cbfd7	Apple
3cc03e	Huawei
3cc243	Nokia
3cc5c7	Huawei
3ccd36	Apple
3ccd40	Apple
3ccd57	Xiaomi
3ccd5d	Huawei
3ccd93	LG
3cce73	Cisco
3cd0f8	Apple
3cda2a	ZTE
3cdc75	Espressif
3cdcbc	Samsung
3cdd57	Apple
3cdf1e	Cisco
3cdfa9	CommScope
3cdfbd	Huawei
3ce072	Apple
3ce441	Amazon
3ce824	Huawei
3ce90e	Espressif
3ce9f7	Intel
3cea4f	Pace
3cf011	Intel
3cf591	OPPO
3cf652	ZTE
3cf692	Huawei
3cf72a	Nokia
3cf75d	Zyxel
3cf7a4	Samsung
3cf808	Huawei
3cf862	Intel
3cf9f0	ZTE
3cfa06	Microsoft
3cfa43	Huawei
3cfa80	Huawei
3cfb02	Apple
3cfdfe	Intel
3cfeac	Cisco
3cffd8	Huawei
40017a	Cisco
400634	Huawei
4006d5	Cisco
400877	Xiaomi
400d10	CommScope
400e85	Samsung
400eb9	Huawei
400ef3	ZTE
400fc1	Technicolor
4011c3	Samsung
401277	Microsoft
401482	Cisco
4014ad	Huawei
40163b	Samsung
40167e	ASUS
40169f	TP-Link
4018b1	Extreme
401c83	Intel
401cd4	Huawei
4022d8	Espressif
4024d2	Huawei
4025c2	Intel
402619	Apple
402641	Huawei
4027a8	Cisco Meraki
402b50	CommScope
402ba1	Sony
403004	Apple
40313c	Xiaomi
40331a	Apple
4035e6	Samsung
4036b7	Juniper
403b7b	Huawei
403cfc	Apple
403f43	Extreme
403f8c	TP-Link
4040a7	Sony
40410d	Huawei
404244	Cisco
4044ce	Huawei
4045a0	vivo
4045c4	Huawei
40475e	Cisco
40476a	Cisco
40486e	Nokia
40497c	Cisco
404a03	Zyxel
404c77	CommScope
404cca	Espressif
404d7f	Apple
404d8e	Huawei
404f42	Huawei
405493	ZTE
405539	Cisco
405582	Nokia
405846	vivo
405d82	Netgear
405ef6	Samsung
4065a3	Sagemcom
406c8f	Apple
406f27	Huawei
407009	CommScope
4070f5	Apple
407183	Juniper
4074e0	Intel
4075c3	Technicolor
4076a9	Huawei
40786a	Motorola
407911	Apple
407a80	Nokia
407c7d	Nokia
407d0f	Huawei
407f5f	Juniper
40831d	Apple
4086cb	D-Link
408805	Motorola
40882f	Extreme
4089c6	Amazon
408b07	Actiontec
408c1f	OPPO
408e2c	Microsoft
408edf	Huawei
408f9d	Juniper
409151	Espressif
40921a	Apple
409595	TP-Link
4098ad	Apple
409b21	Nokia
409bcd	D-Link
409c28	Apple
409ea4	Juniper
40a2db	Amazon
40a3cc	Intel
40a44a	Google
40a53b	Nokia
40a654	Huawei
40a677	Juniper
40a6b7	Intel
40a6d9	Apple
40a6e8	Cisco
40a9cf	Amazon
40ae30	TP-Link
40b076	ASUS
40b0fa	LG
40b15c	Huawei
40b215	Extreme
40b395	Apple
40b3fa	Apple
40b4cd	Amazon
40b4f0	Juniper
40b5c1	Cisco
40b607	OPPO
40b6e7	Huawei
40b70e	Huawei
40b7f3	CommScope
40b82d	Ruckus
40b837	Sony
40bc60	Apple
40c02f	Actiontec
40c3bc	Huawei
40c711	Apple
40c729	Sagemcom
40c73c	Intel
40cba8	Huawei
40cbc0	Apple
40cd3a	Arris
40ce24	Cisco
40d133	Intel
40d160	Apple
40d32d	Apple
40d3ae	Samsung
40d563	Amazon
40da5c	Apple
40dca5	Huawei
40de24	Samsung
40dead	Juniper
40e1e4	Nokia
40e317	Extreme
40e64b	Apple
40e762	Calix
40e99b	Samsung
40eb21	Huawei
40ec99	Intel
40ecbd	Intel
40ed00	TP-Link
40edcf	Apple
40eedd	Huawei
40f078	Cisco
40f201	Sagemcom
40f49f	Cisco
40f4ec	Cisco
40f520	Espressif
40f6bc	Amazon
40f946	Apple
40fafe	Motorola
40fc89	CommScope
440010	Apple
440049	Amazon
44004d	Huawei
44032c	Intel
4403a7	Cisco
440444	OPPO
44053f	Sagemcom
4405b8	Huawei
44070b	Google
4409c6	Huawei
4409da	Apple
440c4b	Huawei
441030	Google
4413d0	ZTE
441524	Sagemcom
441622	Microsoft
4416fa	Samsung
441793	Espressif
4418fd	Apple
441a5c	Cisco
441b88	Apple
441bf6	Espressif
441c12	Technicolor
441c7f	Motorola
441d64	Espressif
441e98	Ruckus
44227c	Huawei
44237c	Xiaomi
44272e	Huawei
442a60	Apple
442b03	Cisco
44303f	Huawei
44321d	Huawei
443262	ZTE
4432c8	Technicolor
4434a7	CommScope
443583	Apple
4438e8	Intel
443d54	Amazon
4441f0	ZTE
444201	Amazon
444988	Intel
444a37	Xiaomi
444a4c	vivo
444adb	Apple
444c0c	Apple
444e1a	Samsung
444e6d	AVM (FRITZ!Box)
4455b1	Huawei
4455c4	Huawei
445829	Cisco
445925	Cisco
445943	ZTE
4459e3	Huawei
445ce9	Samsung
4463c2	Zyxel
44643c	Cisco
44650d	Amazon
44657f	Calix
446690	TP-Link
4466fc	OPPO
446747	Huawei
446a2e	Huawei
446ab7	CommScope
446d6c	Samsung
446d7f	Amazon
446ee5	Huawei
447147	Xiaomi
44746c	Sony
447654	Huawei
447831	Huawei
44783e	Samsung
447b45	Amazon
4480eb	Motorola
4482e5	Huawei
448500	Intel
448816	Cisco
44896d	Amazon
448dd5	Cisco
448f17	Samsung
4490bb	Apple
4494fc	Netgear
449a52	ZTE
449bc1	Huawei
449e8b	Apple
449ef9	vivo
449f46	Huawei
44a038	Huawei
44a10e	Apple
44a191	Huawei
44a3bb	Intel
44a3c7	ZTE
44a56e	Netgear
44a7f4	Apple
44a8fc	Apple
44aa50	Juniper
44aaf5	CommScope
44ac85	Cisco
44adb1	Sagemcom
44add9	Cisco
44ae25	Cisco
44ae44	Huawei
44aeab	OPPO
44af28	Intel
44b176	Espressif
44b32d	TP-Link
44b3c5	Huawei
44b4b2	Amazon
44b6be	Cisco
44bb3b	Google
44bd8d	Espressif
44bdc8	Xiaomi
44be0b	Huawei
44c20c	Cisco
44c346	Huawei
44c3b6	Huawei
44c532	Huawei
44c63c	Samsung
44c65d	Apple
44c7fc	Huawei
44cbad	Xiaomi
44ce1d	Nokia
44d3ca	Cisco
44d453	Sagemcom
44d454	Sagemcom
44d4e0	Sony
44d5cc	Amazon
44d791	Huawei
44d884	Apple
44d9e7	Ubiquiti
44da30	Apple
44df65	Xiaomi
44e08e	Cisco
44e137	CommScope
44e4d9	Cisco
44e4e6	Extreme
44e517	Intel
44e59b	Huawei
44e66e	Apple
44e968	Huawei
44e9dd	Sagemcom
44ea30	Samsung
44ecce	Juniper
44f09e	Apple
44f21b	Apple
44f436	ZTE
44f459	Samsung
44f477	Juniper
44f770	Xiaomi
44fb42	Apple
44fb5a	ZTE
44fb76	vivo
44feef	OPPO
44ffba	ZTE
480031	Huawei
480033	Technicolor
4800b3	Cisco
4801c5	OnePlus
480234	Huawei
4805e2	Huawei
48066a	Arris
480a28	Apple
480eec	TP-Link
481258	Huawei
48128f	Huawei
48137e	Samsung
481b40	Technicolor
481ba4	Cisco
481d70	Cisco
482254	TP-Link
4825f3	Huawei
48262c	Apple
4827c5	Huawei
4827e2	Espressif
4827ea	Samsung
48282f	ZTE
482952	Sagemcom
4829d6	OPPO
482ca0	Xiaomi
482cd0	Huawei
482e72	Cisco
482fd7	Huawei
4831b7	Espressif
4831db	Huawei
48352b	Apple
483543	OPPO
483584	Huawei
483871	Huawei
483a02	Fortinet
483b38	Apple
483c0c	Huawei
483fda	Espressif
483fe9	Huawei
4840d5	Intel
48417b	Nokia
48435a	Huawei
48437c	Apple
4843dd	Amazon
484487	Cisco
4844f7	Samsung
484520	Intel
4846fb	Huawei
48474b	Huawei
484982	Huawei
484996	Huawei
4849c7	Samsung
484baa	Apple
484bd4	Technicolor
484c29	Huawei
484c86	Huawei
484efc	CommScope
485073	Microsoft
485169	Samsung
4851b7	Intel
4851c5	Intel
485519	Espressif
485702	Huawei
485929	LG
4859a4	ZTE
485a0d	Juniper
485b39	ASUS
485d35	AVM (FRITZ!Box)
485f08	TP-Link
485f2d	Amazon
485fdf	ZTE
48605f	LG
4860bc	Apple
4861ee	Samsung
486276	Huawei
486345	Huawei
48684a	Intel
48706f	Huawei
487310	Juniper
487410	Cisco
487412	OnePlus
48746e	Apple
487746	Calix
4877bd	OPPO
48785e	Amazon
48794d	Samsung
487b2f	Microsoft
487b6b	Huawei
487d2e	TP-Link
488002	Cisco
4883b4	OPPO
4883c7	Sagemcom
4886e8	Microsoft
488759	Xiaomi
488764	vivo
4889e7	Intel
488ae8	vivo
488b0a	Cisco
488c63	Huawei
488eef	Huawei
488f5a	MikroTik
48902f	LG
4891d5	Cisco
489507	OPPO
4896d9	ZTE
489bd5	Extreme
489d31	Espressif
489dd1	Samsung
48a170	Cisco
48a195	Apple
48a472	Intel
48a516	Huawei
48a6b8	Sonos
48a74e	ZTE
48a91c	Apple
48a98a	MikroTik
48aabb	Sagemcom
48ad08	Huawei
48ad9a	Intel
48b25d	Huawei
48b423	Amazon
48b424	Cisco
48b8a3	Apple
48bce1	Samsung
48bd4a	Huawei
48bdce	Technicolor
48bf6b	Apple
48c381	TP-Link
48c461	OPPO
48c796	Samsung
48ca43	Espressif
48ca68	Apple
48cdd3	Huawei
48cfa9	Huawei
48d24f	Sagemcom
48d343	CommScope
48d539	Huawei
48d682	ZTE
48d6d5	Google
48d705	Apple
48db50	Huawei
48dc2d	Huawei
48dcfb	Nokia
48dd0c	Cisco
48e150	Intel
48e15c	Apple
48e1ca	Apple
48e729	Espressif
48e9f1	Apple
48ec5b	Nokia
48ede6	Zyxel
48ee0c	D-Link
48ef1c	Samsung
48ef61	Huawei
48f17f	Intel
48f6ee	Espressif
48f7bc	Huawei
48f7c0	Technicolor
48f7f1	Nokia
48f8b3	Cisco
48f8db	Huawei
48f8e1	Nokia
48fc07	Huawei
48fd8e	Huawei
48fda3	Xiaomi
4c0082	Cisco
4c0143	Cisco
4c01f7	Cisco
4c0220	Xiaomi
4c034f	Intel
4c09b4	ZTE
4c0a4e	Extreme
4c0bbe	Microsoft
4c0f3e	Intel
4c10d5	TP-Link
4c11ae	Espressif
4c1265	CommScope
4c16f1	ZTE
4c16fc	Juniper
4c1744	Amazon
4c17eb	Sagemcom
4c189a	OPPO
4c195d	Sagemcom
4c1a3d	OPPO
4c1d96	Intel
4c1fcc	Huawei
4c20b8	Apple
4c2113	Nokia
4c21d0	Sony
4c2258	Cisco
4c22c9	ZTE
4c231a	Extreme
4c2578	Nokia
4c2b3b	Huawei
4c2e5e	Samsung
4c2eb4	Apple
4c2fd7	Huawei
4c3275	Apple
4c3488	Intel
4c38d8	CommScope
4c3946	Samsung
4c3bdf	Microsoft
4c3c16	Samsung
4c421e	Cisco
4c4341	Calix
4c445b	Intel
4c494f	ZTE
4c496c	Intel
4c49e3	Xiaomi
4c4ab4	Juniper
4c4cd8	ZTE
4c4e35	Cisco
4c4fee	OnePlus
4c5077	Huawei
4c50f1	OPPO
4c53fd	Amazon
4c5499	Huawei
4c55b2	Xiaomi
4c569d	Apple
4c5739	Samsung
4c57ca	Apple
4c5d3c	Cisco
4c5d6a	Apple
4c5e0c	MikroTik
4c5f70	Intel
4c60ad	Amazon
4c60de	Netgear
4c617e	Huawei
4c62cd	Nokia
4c6371	Xiaomi
4c63ad	Huawei
4c6641	Samsung
4c66a6	Samsung
4c6be8	Apple
4c6d58	Juniper
4c6f9c	OPPO
4c710c	Cisco
4c710d	Cisco
4c734f	Juniper
4c74bf	Apple
4c7525	Espressif
4c776d	Cisco
4c77cb	Intel
4c796e	Intel
4c7975	Apple
4c79ba	Intel
4c7c5f	Apple
4c7cd9	Apple
4c7f62	Nokia
4c8093	Intel
4c820c	Apple
4c83de	Cisco
4c889e	Huawei
4c8b30	Actiontec
4c8bef	Huawei
4c8d53	Huawei
4c8d79	Apple
4c8e19	Xiaomi
4c92d2	OPPO
4c9614	Juniper
4c97cc	Apple
